"Variable Name","Schema System","Schema ID","BRICS DE PV","Schema DE Name","Schema PV","Schema PV ID"
"RFQFHHFrstMenstrlPeriodAgeVal","NINDS","C17695","","Pending","",""
"RCM3FdDrnkStckSlwFreq","NINDS","C09385","","Pending","",""
"MACEUnremmbrdEvntBfrInd","NINDS","C07259","","Pending","",""
"AllergyTyp","NINDS","C17771","","Pending","",""
"StrokSymCoEvReDateTime","NINDS","C14181","","Pending","",""
"SpineVertbrlFractrLLAntmicSite","NINDS","C19385","","Pending","",""
"SWALQOLClrThrtProbInd","NINDS","C10290","","Pending","",""
"NeonatProblemInd","NINDS","C10503","","Pending","",""
"QUIPCSEatngBehvrDifcltInd","NINDS","C17286","","Pending","",""
"SurgPostopSeizureCt","NINDS","C14377","","Pending","",""
"RespMechInexsuffInPrssrVal","NINDS","C12322","","Pending","",""
"FADMisreadMemberWordInd","NINDS","C07478","","Pending","",""
"SSQOLTroubSpeakLangScale","NINDS","C13146","","Pending","",""
"BrAtCorSecAmygdalaInd","NINDS","C14983","","Pending","",""
"FAISADLBedSitUpScale","NINDS","C12091","","Pending","",""
"HBIParRetSustAttenTroubScale","NINDS","C07215","","Pending","",""
"MNAMobiltyScore","NINDS","C10043","","Pending","",""
"FAISADLSlowMovementScale","NINDS","C12084","","Pending","",""
"PrimaryDeathCauseCD10Code","NINDS","C19281","","Pending","",""
"SurgTherapuProcEndDateTime","NINDS","C05105","","Pending","",""
"SurgTherapuProcEndDateTime","NINDS","C05105","","Pending","",""
"SurgTherapuProcEndDateTime","NINDS","C05105","","Pending","",""
"SurgTherapuProcEndDateTime","NINDS","C05105","","Pending","",""
"DgnrtvSpinDisordSpcfyAntmcSite","NINDS","C19209","","Pending","",""
"EchocrdLftVentrTrabInd","NINDS","C12867","","Pending","",""
"SpecWaterSignalRemFiltText","NINDS","C17862","","Pending","",""
"HASESFatigScale","NINDS","C13128","","Pending","",""
"PolysmngrphyHRNoREMSlpVal","NINDS","C12464","","Pending","",""
"LOCFelPrsnAgeAngyLitleStopInd","NINDS","C51601","","Pending","",""
"LOCFelPrsnAgeAngyLitleStopInd","NINDS","C51601","","Pending","",""
"GDSGoodSprtInd","NINDS","C09338","","Pending","",""
"SSSAVivdDrmStateAwkeFreq","NINDS","C09556","","Pending","",""
"RFQWrkPstExposOthr3645AgeInd","NINDS","C09013","","Pending","",""
"ElctphyRptvNrvStmStPreacArMeas","NINDS","C12720","","Pending","",""
"TOMMT1Q38Score","NINDS","C20891","","Pending","",""
"ImgInPlaneRsltnAxis1Measr","NINDS","C10576","","Pending","",""
"ElEscorialReviseCriteriaInd","NINDS","C11124","","Pending","",""
"VAToxScaleDizzOftMedScore","NINDS","C13290","","Pending","",""
"PedsQLFIMEmoFnctngSadScl","NINDS","C50312","","Pending","",""
"PedsQLFIMEmoFnctngSadScl","NINDS","C50312","","Pending","",""
"HormoneTherapyNme","NINDS","C16163","","Pending","",""
"LabTestOTH","NINDS","C18731","","Pending","",""
"RFQRegTknAntinflamMedInd","NINDS","C08549","","Pending","",""
"RCM99DegrTempDiffDayFreq","NINDS","C09468","","Pending","",""
"ElctrophysStdyTyp","NINDS","C10777","","Pending","",""
"O2SatMeasr","NINDS","C01554","","Pending","",""
"HMQTreatmtUrgCrFreq","NINDS","C17110","","Pending","",""
"ASSISTTobaccoPrdctFailCntrlInd","NINDS","C07059","","Pending","",""
"AUDITDrnkContainAlcFreqScore","NINDS","C07080","","Pending","",""
"RCM3AtLstThrQtrStlLsMshWtrInd","NINDS","C09442","","Pending","",""
"NOSTBISensoryRightArmScl","NINDS","C20656","","Pending","",""
"MDSUPDRSTmSpntDyskScore","NINDS","C10026","","Pending","",""
"WHOQOLBREFPersnReltnshpScale","NINDS","C09949","","Pending","",""
"WHOQOLBREFPersnReltnshpScale","NINDS","C09949","","Pending","",""
"ImgVentrclVolMeas","NINDS","C15407","","Pending","",""
"SF36TimesTiredScore","NINDS","C08531","","Pending","",""
"QoLStsfctnLfeAreaRcntAssmntScl","NINDS","C21249","","Pending","",""
"FFQHmBkdCksInd","NINDS","C09830","","Pending","",""
"IAProcInitInd","NINDS","C14401","","Pending","",""
"QoLStigmIllnssRidiculeRcntScl","NINDS","C21302","","Pending","",""
"HMQOvrnghtHospStayHedachNum","NINDS","C17114","","Pending","",""
"MSFamlyMedclHistInd","NINDS","C17457","","Pending","",""
"BloodPressSystMeanDayMeasr","NINDS","C01510","","Pending","",""
"Ventric4thShiftEffaceMeasr","NINDS","C02433","","Pending","",""
"ImgAbnrmlySubcortclAntmicSite","NINDS","C13978","","Pending","",""
"SexProbUnrltSpnlCrdLesnST","NINDS","C18797","","Pending","",""
"IQCODEStoryScale","NINDS","C13223","","Pending","",""
"BrAtNeurLossSevReslt","NINDS","C15041","","Pending","",""
"PDMS2GraspRattleTouchScl","NINDS","C51418","","Pending","",""
"PDMS2GraspRattleTouchScl","NINDS","C51418","","Pending","",""
"SkiThermPressrUlcApprDate","NINDS","C06376","","Pending","",""
"PregPriorHistBirthDefectInd","NINDS","C16024","","Pending","",""
"PIMSPDMedInd","NINDS","C10190","","Pending","",""
"EchcrdgrmMitrlValvProlapseInd","NINDS","C12875","","Pending","",""
"LabPanelOTH","NINDS","C18729","","Pending","",""
"MSSSEmotnlConsultFreq","NINDS","C14727","","Pending","",""
"MSSSEmotnlConsultFreq","NINDS","C14727","","Pending","",""
"NMSSDribSalivaSevScore","NINDS","C10125","","Pending","",""
"QoLTaskMemoryTroubleScl","NINDS","C21213","","Pending","",""
"PIMSSymptmStblSlfPosScale","NINDS","C10192","","Pending","",""
"RCFTRecogntionTruePositivScore","NINDS","C20904","","Pending","",""
"TardieuScaleRltvVelocRt","NINDS","C11964","","Pending","",""
"SkullFractMorphFindTyp","NINDS","C02465","","Pending","",""
"FFQFrnchFridPotInd","NINDS","C09798","","Pending","",""
"ACERRtrogradeMemryUSAPsdntScr","NINDS","C18079","","Pending","",""
"ImgVesselAngioPresmPathogenTyp","NINDS","C13895","","Pending","",""
"RFQFrmRnchExposAniml3645AgeInd","NINDS","C09018","","Pending","",""
"LangWrtnFlntlyTxt","NINDS","C00027","","Pending","",""
"QUIPExcssMedctnUseInd","NINDS","C17252","","Pending","",""
"CardMRILftVentNonCmpctRatVal","NINDS","C12850","","Pending","",""
"LUELMNClinicalInd","NINDS","C17820","","Pending","",""
"MedPriorConcDiscontRsn","NINDS","C08223","","Pending","",""
"PrenatalTestTxt","NINDS","C17993","","Pending","",""
"NeonatalEncephalopLvlTyp","NINDS","C14189","","Pending","",""
"WTARFecundScore","NINDS","C20643","","Pending","",""
"QoLAttentionDifficultyScl","NINDS","C21221","","Pending","",""
"GeneMutationOTH","NINDS","C18874","","Pending","",""
"InBhvQsAdlstVerInterstdThngInd","NINDS","C50791","","Pending","",""
"InBhvQsAdlstVerInterstdThngInd","NINDS","C50791","","Pending","",""
"GOATLiveLocScore","NINDS","C07179","","Pending","",""
"FixedDynaMuscTestPerAntmicSite","NINDS","C10829","","Pending","",""
"HMQHdachDayMoRedScale","NINDS","C17145","","Pending","",""
"RCADSProbHeartBeatFastScale","NINDS","C21550","","Pending","",""
"IntrvntMechnPharmacLstDateTime","NINDS","C14405","","Pending","",""
"QoLStsfcnLfeFunctRcntAssmntScl","NINDS","C21247","","Pending","",""
"ASSISTDsrOtherSubFreq","NINDS","C07029","","Pending","",""
"DeathDateTime","NINDS","C04802","","Pending","",""
"DeathDateTime","NINDS","C04802","","Pending","",""
"LIFEFollowupIntrvl","NINDS","C17658","","Pending","",""
"AnlCnlVolContrctnInd","NINDS","C06242","","Pending","",""
"BTBISInjResultTyp","NINDS","C20830","","Pending","",""
"SAPSDerLosAsscScale","NINDS","C09488","","Pending","",""
"QUIPImplsCntrlDisrdrTyp","NINDS","C17241","","Pending","",""
"NMSSLostIntrstFreqSevVal","NINDS","C10088","","Pending","",""
"PDMS2CutCircleScl","NINDS","C51506","","Pending","",""
"PDMS2CutCircleScl","NINDS","C51506","","Pending","",""
"PDMS2BringTogether2CubeScl","NINDS","C51460","","Pending","",""
"PDMS2BringTogether2CubeScl","NINDS","C51460","","Pending","",""
"ReltvSecDegTotlCntUnknownInd","NINDS","C17989","","Pending","",""
"ClinEvntOccurenceRng","NINDS","C16131","","Pending","",""
"RFQWrkOilUseBrth25AgeInd","NINDS","C08939","","Pending","",""
"HemorrhTransfPresInd","NINDS","C13842","","Pending","",""
"HBIParCurntEslyDistrctScale","NINDS","C07527","","Pending","",""
"HBIParCurntEslyDistrctScale","NINDS","C07527","","Pending","",""
"EEGSeizOnsetBehavioralStateOTH","NINDS","C18976","","Pending","",""
"SCIClssMtrZnePrtlPresrvLftRslt","NINDS","C06336","","Pending","",""
"DevImpSAEModDescrTxt","NINDS","C18559","","Pending","",""
"PDSSFeelingTiredAwakeScale","NINDS","C17359","","Pending","",""
"SCOPAAUTBloodPressrMedctnName","NINDS","C10374","","Pending","",""
"RFQWrkOthrHrbicdUse3645AgeInd","NINDS","C09036","","Pending","",""
"ImgVOIPlacementMthdOTH","NINDS","C18723","","Pending","",""
"RFQLngstOcuptn25YrFrstDtyTxt","NINDS","C08611","","Pending","",""
"ImPACTSymbMatchHidTotCorrCt","NINDS","C21452","","Pending","",""
"MUNESiteSMUPVal","NINDS","C17829","","Pending","",""
"HBITChldTrdEslyScale","NINDS","C07214","","Pending","",""
"SCAREDFrghtWthoutRsnScl","NINDS","C50040","","Pending","",""
"SCAREDFrghtWthoutRsnScl","NINDS","C50040","","Pending","",""
"CortLaNecSingMultiVasTerName","NINDS","C15099","","Pending","",""
"PedsQLFIMSocFnctngGtngSprtScl","NINDS","C50317","","Pending","",""
"PedsQLFIMSocFnctngGtngSprtScl","NINDS","C50317","","Pending","",""
"EchoPMeanPresGradMeasr","NINDS","C10739","","Pending","",""
"HMQUnmedHdachDur","NINDS","C17069","","Pending","",""
"SSQOLTroubPhonScale","NINDS","C13147","","Pending","",""
"ColncTransRtSdMeasr","NINDS","C06244","","Pending","",""
"PDMS2PlacePegScl","NINDS","C51476","","Pending","",""
"PDMS2PlacePegScl","NINDS","C51476","","Pending","",""
"CNSBSFHardOthersHearFrqScore","NINDS","C11612","","Pending","",""
"InvestAssessConcurDisorSpecTxt","NINDS","C20404","","Pending","",""
"NOSTBILOCCommandsScl","NINDS","C20600","","Pending","",""
"SurgPostopMemDefComplicTxt","NINDS","C18587","","Pending","",""
"ImgOthNucleiTxt","NINDS","C17953","","Pending","",""
"ReltvScndDegLivCt","NINDS","C16002","","Pending","",""
"PsychHistPsychoticDiagnosTyp","NINDS","C17488","","Pending","",""
"QABBPurchsUslssGoodInd","NINDS","C10324","","Pending","",""
"PDQUALIFAwyFrmSocScale","NINDS","C17382","","Pending","",""
"BldrFuncDetrusorFunctionTyp","NINDS","C06259","","Pending","",""
"MIDASHlfHshldWrkDay3MNum","NINDS","C17025","","Pending","",""
"MQOLTotalScore","NINDS","C11902","","Pending","",""
"ThyrdCondTyp","NINDS","C12667","","Pending","",""
"SCAREDFstHrtBtScl","NINDS","C50034","","Pending","",""
"SCAREDFstHrtBtScl","NINDS","C50034","","Pending","",""
"InBhvQsPrtVerChldImptInd","NINDS","C50661","","Pending","",""
"InBhvQsPrtVerChldImptInd","NINDS","C50661","","Pending","",""
"RFQWrkRodnticdUse4655AgeInd","NINDS","C09116","","Pending","",""
"CMSTotalScore","NINDS","C50794","","Pending","",""
"EchcrdgrmRtAtrlEnlrgmntInd","NINDS","C10731","","Pending","",""
"ASSISTSedativSleepPillCncrnInd","NINDS","C07055","","Pending","",""
"RespDevTyp","NINDS","C12319","","Pending","",""
"ImgNeuroOtherDataCollectedTyp","NINDS","C17749","","Pending","",""
"PBASIrritWrstScore","NINDS","C17201","","Pending","",""
"BrAtSubNiParsRetNeuLosSevReslt","NINDS","C15056","","Pending","",""
"FFQSugTeaspnInd","NINDS","C09852","","Pending","",""
"BrAtMedObDorsNucVagRetFormInd","NINDS","C15069","","Pending","",""
"RFQWrkHerbicdUse3645AgeInd","NINDS","C09030","","Pending","",""
"ImgAnlysisSftwrName","NINDS","C10842","","Pending","",""
"RFQOthrWrkPstcdExpos2635AgeInd","NINDS","C08969","","Pending","",""
"LatTyp","NINDS","C02411","","Pending","",""
"FADFamMembrMeetRespnsiblityInd","NINDS","C07474","","Pending","",""
"ImgParallelAcqAddlDtlTxt","NINDS","C17805","","Pending","",""
"QoLEnjoymentTroubleScl","NINDS","C21236","","Pending","",""
"HAMADepressedMoodScore","NINDS","C09348","","Pending","",""
"MSVTImmedRecallPerVal","NINDS","C21578","","Pending","",""
"ALSDiagnosFindingAntmicSite","NINDS","C11120","","Pending","",""
"PDNMSGetUpNightUrineInd","NINDS","C17324","","Pending","",""
"RFQWrkInscticdUse66OnAgeInd","NINDS","C09218","","Pending","",""
"ImgVesselCat","NINDS","C13942","","Pending","",""
"RFQFemHlthHxAgYrMnstPdStpNtVal","NINDS","C16634","","Pending","",""
"NEIVFQDecFuncScale","NINDS","C14807","","Pending","",""
"SerAdvrsEvntEndTxInd","NINDS","C20399","","Pending","",""
"SAPSDelMndReadScale","NINDS","C09486","","Pending","",""
"ImgGrayMattLesnTechOTH","NINDS","C19005","","Pending","",""
"CALSCrySudScl","NINDS","C50326","","Pending","",""
"CALSCrySudScl","NINDS","C50326","","Pending","",""
"NMSSLostIntrstActFreqSevVal","NINDS","C10091","","Pending","",""
"EchocrdRVIDdMeasr","NINDS","C12894","","Pending","",""
"ARICTIAStrokeSudParaInd","NINDS","C13415","","Pending","",""
"GIThrpyOthrNutronSupplementTxt","NINDS","C17886","","Pending","",""
"LOCFelImpChgPrntMindInd","NINDS","C51592","","Pending","",""
"LOCFelImpChgPrntMindInd","NINDS","C51592","","Pending","",""
"ImgPstprocssMethdName","NINDS","C15568","","Pending","",""
"WTARHyperboleScore","NINDS","C20666","","Pending","",""
"RFQStpUseAdhesivesVal","NINDS","C08735","","Pending","",""
"StrokSymComrEvTimRelStrkOnsCat","NINDS","C14183","","Pending","",""
"SDQ11ConsiderateScl","NINDS","C50790","","Pending","",""
"SDQ11ConsiderateScl","NINDS","C50790","","Pending","",""
"EMSDispatchTypeCode","NINDS","C14203","","Pending","",""
"RFQTotlYrPstcdExpsWrk5665AgeCt","NINDS","C09142","","Pending","",""
"PDMS2KneeFlexBounceScl","NINDS","C51321","","Pending","",""
"PDMS2KneeFlexBounceScl","NINDS","C51321","","Pending","",""
"ARICTIASuddParlysEarOccurScale","NINDS","C13417","","Pending","",""
"PedsQLInfScaEmoFunDiffSleScl","NINDS","C50407","","Pending","",""
"PedsQLInfScaEmoFunDiffSleScl","NINDS","C50407","","Pending","",""
"BpApMyopAsscPathoStrucTyp","NINDS","C12254","","Pending","",""
"KDTestAfterSuspectedHTErrorNum","NINDS","C21473","","Pending","",""
"PedMIDASHeadCeasHomFuncDayCt","NINDS","C14681","","Pending","",""
"SMFQSlfBdPrsnBeliefScl","NINDS","C50066","","Pending","",""
"SMFQSlfBdPrsnBeliefScl","NINDS","C50066","","Pending","",""
"DisciplineTypes","NINDS","C19140","","Pending","",""
"RFQFemHlthHxPdStpSxSugMenpsVal","NINDS","C16635","","Pending","",""
"QoLTiredShortWalkScale","NINDS","C20569","","Pending","",""
"PedsQLInfSclPhysSymDiaScl","NINDS","C50400","","Pending","",""
"PedsQLInfSclPhysSymDiaScl","NINDS","C50400","","Pending","",""
"PerinatlNeurolEventTyp","NINDS","C00326","","Pending","",""
"ImgMRBasedIDCoreValAbnrmlyRes","NINDS","C13859","","Pending","",""
"AdvrsEvntAttrInd","NINDS","C20409","","Pending","",""
"ELQRCSmiEpiDurScore","NINDS","C11729","","Pending","",""
"RFQAgStpRgSolderingPr3Val","NINDS","C08800","","Pending","",""
"FFQCalcDolTumInd","NINDS","C09681","","Pending","",""
"OSUTBIMSIdentMethLOCDrgOvrNum","NINDS","C18076","","Pending","",""
"ImgPercentStenosisCriterionOTH","NINDS","C18892","","Pending","",""
"MEQBedTimeScore","NINDS","C20506","","Pending","",""
"OCTMacularCubeLtrltyTyp","NINDS","C15323","","Pending","",""
"MicroExamBlocksOTH","NINDS","C18994","","Pending","",""
"SAQTBIMSDDrgUsdOTH","NINDS","C18756","","Pending","",""
"MSQOLHighEnrgyScale","NINDS","C14754","","Pending","",""
"HBIParRetBlurVisScale","NINDS","C07230","","Pending","",""
"WalkingDifficultyStrtAgeVal","NINDS","C10703","","Pending","",""
"EEGIctalFaceSignTyp","NINDS","C14611","","Pending","",""
"WheelchairDriveSubjInd","NINDS","C18183","","Pending","",""
"DiagnosFrstGivnDate","NINDS","C18250","","Pending","",""
"SASDQSmkngYrVal","NINDS","C09536","","Pending","",""
"PedsQLSqueezeObjectPainScl","NINDS","C50537","","Pending","",""
"PedsQLSqueezeObjectPainScl","NINDS","C50537","","Pending","",""
"HeadachSymptmFreq","NINDS","C15941","","Pending","",""
"MACEOrientYrScore","NINDS","C18487","","Pending","",""
"NMSSSeeThngNotThereSevScore","NINDS","C10105","","Pending","",""
"FFQOatBranAddFdInd","NINDS","C09846","","Pending","",""
"AddtnalCommntTxt","NINDS","C17992","","Pending","",""
"DevImpRevisionModTyp","NINDS","C14531","","Pending","",""
"PregOutcmeTyp","NINDS","C16169","","Pending","",""
"RFQHerbicdExpos3645AgeInd","NINDS","C08859","","Pending","",""
"FBIHypersexualityScore","NINDS","C11866","","Pending","",""
"PDDOCMERQSpecifyOthrChemFumTxt","NINDS","C18055","","Pending","",""
"CrvcomedullryBrainstmInjryTyp","NINDS","C02406","","Pending","",""
"MQOLThrdTrblsmeSympTxt","NINDS","C11886","","Pending","",""
"UPDRSPosScale","NINDS","C09913","","Pending","",""
"PedsQLGenWBSclFeelHappyScl","NINDS","C50361","","Pending","",""
"PedsQLGenWBSclFeelHappyScl","NINDS","C50361","","Pending","",""
"ImPACTVisMemoryCompScore","NINDS","C21393","","Pending","",""
"PolysmngrphyETCO2TcCO2IncrsInd","NINDS","C12460","","Pending","",""
"MyofibDegenSeverInd","NINDS","C12519","","Pending","",""
"MFISLessAlertScore","NINDS","C11909","","Pending","",""
"OrientTimeReslt","NINDS","C01027","","Pending","",""
"LoclzRegnAntmicSite","NINDS","C16139","","Pending","",""
"DEXAAppendLeanSftTissVal","NINDS","C12193","","Pending","",""
"ASTotalScore","NINDS","C09315","","Pending","",""
"VisAnalyPerfrmLocOthrTxt","NINDS","C18047","","Pending","",""
"PDMS2SixMovemntImitateScl","NINDS","C51299","","Pending","",""
"PDMS2SixMovemntImitateScl","NINDS","C51299","","Pending","",""
"MilstnLostAgeVal","NINDS","C12659","","Pending","",""
"DEXAProxFemrRawScore","NINDS","C12183","","Pending","",""
"MSQOLShrtStairClimbScale","NINDS","C14738","","Pending","",""
"FARSInstrTest10SecPataMeanVal","NINDS","C11810","","Pending","",""
"FAISLowLimbFuncLegGiveOutScale","NINDS","C12113","","Pending","",""
"UrinSympChngPstYrInd","NINDS","C06054","","Pending","",""
"RFQWrkOthrFungicdUseBr25AgeInd","NINDS","C08931","","Pending","",""
"FARSNeuroBulbrTotalVal","NINDS","C11753","","Pending","",""
"ASSISTDsrAmphtmnTypStmlntFreq","NINDS","C07024","","Pending","",""
"SAPSSocSexlBehScale","NINDS","C09503","","Pending","",""
"NHANESCSQCheTasCoSalDifCondTyp","NINDS","C50716","","Pending","",""
"NHANESCSQCheTasCoSalDifCondTyp","NINDS","C50716","","Pending","",""
"NdlElctrmygrphyMUAPAreaMeasr","NINDS","C12731","","Pending","",""
"ICPMonitorStopRsn","NINDS","C01567","","Pending","",""
"RespTrachTubeTimingTyp","NINDS","C12386","","Pending","",""
"CntryResdnceName","NINDS","C14123","","Pending","",""
"PCLSFeelDistantInd","NINDS","C07418","","Pending","",""
"HospObservStayNoAdmInd","NINDS","C14193","","Pending","",""
"DevImpLogLineNum","NINDS","C18557","","Pending","",""
"ECGQRSDur","NINDS","C04510","","Pending","",""
"EchocrdTricspdStensisDgrStatus","NINDS","C12873","","Pending","",""
"UPSurgLeftImpltbleFESPrfrmdInd","NINDS","C19122","","Pending","",""
"LIFEDiagnosCode","NINDS","C13298","","Pending","",""
"NMSSFrgetEvntFreqSevVal","NINDS","C10120","","Pending","",""
"CESDHpflFutrInd","NINDS","C07098","","Pending","",""
"WHOQOLBREFSexLfeScale","NINDS","C09950","","Pending","",""
"WHOQOLBREFSexLfeScale","NINDS","C09950","","Pending","",""
"RFQWrkPstExpsMxdAppld5665AgInd","NINDS","C09126","","Pending","",""
"CBIRLessEnthusUsualIntrstFrqSc","NINDS","C11564","","Pending","",""
"TOMMRetentionTQ37Score","NINDS","C21077","","Pending","",""
"ElctphysMotrNervLatncyVal","NINDS","C12697","","Pending","",""
"VAToxScaleDysaScore","NINDS","C13280","","Pending","",""
"HospOthrRsnTotCt","NINDS","C16034","","Pending","",""
"ImgArtifactInd","NINDS","C14965","","Pending","",""
"IntracrnlPrcdrsInd","NINDS","C05127","","Pending","",""
"BrAtSubNigraLeCBodLeNeSevReslt","NINDS","C15058","","Pending","",""
"MrshlCTClassCode","NINDS","C02505","","Pending","",""
"PedsQLInfSclEmoFuncCrankyScl","NINDS","C50413","","Pending","",""
"PedsQLInfSclEmoFuncCrankyScl","NINDS","C50413","","Pending","",""
"QoLMistakeSelfCriticalScl","NINDS","C21232","","Pending","",""
"MedctnPriorConcomName","NINDS","C02014","","Pending","",""
"NIHIPSSubTyp","NINDS","C14265","","Pending","",""
"PedsQLFIFImSclOvnHospVisitInd","NINDS","C50483","","Pending","",""
"PedsQLFIFImSclOvnHospVisitInd","NINDS","C50483","","Pending","",""
"ImmhistchmclStnUseMuscBpAp","NINDS","C12268","","Pending","",""
"CardMRILftVentNonCmpctnReslt","NINDS","C12848","","Pending","",""
"WTARLieuScore","NINDS","C20627","","Pending","",""
"GSASTensnPreGambScale","NINDS","C09324","","Pending","",""
"FARSDalyActsCutUtensilScore","NINDS","C11741","","Pending","",""
"MPAI4AnxtylScale","NINDS","C07288","","Pending","",""
"EdemaFindTyp","NINDS","C02422","","Pending","",""
"QSARTReslt","NINDS","C10170","","Pending","",""
"ECGRtVentriclrHyprtrophyInd","NINDS","C04506","","Pending","",""
"ARICTIAStrokeDizzHeadInd","NINDS","C13448","","Pending","",""
"PedsQLInfScaPhyFucHurtAchScl","NINDS","C50389","","Pending","",""
"PedsQLInfScaPhyFucHurtAchScl","NINDS","C50389","","Pending","",""
"ScreenVisitIneligPrimryRsn","NINDS","C18494","","Pending","",""
"HMQMstFreqHlthProfCareTyp","NINDS","C17100","","Pending","",""
"RFQBdlfHerbicdExpos2635AgeInd","NINDS","C08974","","Pending","",""
